date,code,weight,buy_price,sell_price,return_pct,contrib_pct,action,capital_before,capital_after,name
2024-01-31,601668,1.0,4.67,0.0,0.0,0.0,新建仓,10000.0,9940.0,中国建筑
2024-01-31,601186,1.0,7.96,0.0,0.0,0.0,新建仓,10000.0,9940.0,中国铁建
2024-01-31,600015,10.0,5.35,0.0,0.0,0.0,新建仓,10000.0,9940.0,华夏银行
2024-01-31,600000,1.0,6.39,0.0,0.0,0.0,新建仓,10000.0,9940.0,浦发银行
2024-01-31,601390,1.0,5.82,0.0,0.0,0.0,新建仓,10000.0,9940.0,中国中铁
2024-01-31,600016,1.0,3.45,0.0,0.0,0.0,新建仓,10000.0,9940.0,民生银行
2024-01-31,601618,1.0,3.11,0.0,0.0,0.0,新建仓,10000.0,9940.0,中国中冶
2024-01-31,000002,1.0,9.6,0.0,0.0,0.0,新建仓,10000.0,9940.0,万科A
2024-01-31,601229,1.0,5.51,0.0,0.0,0.0,新建仓,10000.0,9940.0,上海银行
2024-01-31,601818,1.0,2.77,0.0,0.0,0.0,新建仓,10000.0,9940.0,光大银行
2024-01-31,601166,1.0,13.72,0.0,0.0,0.0,新建仓,10000.0,9940.0,兴业银行
2024-01-31,601077,10.0,3.78,0.0,0.0,0.0,新建仓,10000.0,9940.0,渝农商行
2024-01-31,601916,1.0,2.43,0.0,0.0,0.0,新建仓,10000.0,9940.0,浙商银行
2024-01-31,601169,8.0,4.59,0.0,0.0,0.0,新建仓,10000.0,9940.0,北京银行
2024-01-31,601669,1.0,4.78,0.0,0.0,0.0,新建仓,10000.0,9940.0,中国电建
2024-01-31,601328,10.0,5.31,0.0,0.0,0.0,新建仓,10000.0,9940.0,交通银行
2024-01-31,601825,1.0,5.5,0.0,0.0,0.0,新建仓,10000.0,9940.0,沪农商行
2024-01-31,600919,1.0,6.33,0.0,0.0,0.0,新建仓,10000.0,9940.0,江苏银行
2024-01-31,601288,10.0,3.41,0.0,0.0,0.0,新建仓,10000.0,9940.0,农业银行
2024-01-31,601398,10.0,4.53,0.0,0.0,0.0,新建仓,10000.0,9940.0,工商银行
2024-01-31,601009,1.0,7.26,0.0,0.0,0.0,新建仓,10000.0,9940.0,南京银行
2024-01-31,601998,1.0,5.56,0.0,0.0,0.0,新建仓,10000.0,9940.0,中信银行
2024-01-31,600926,1.0,9.8,0.0,0.0,0.0,新建仓,10000.0,9940.0,杭州银行
2024-01-31,601838,1.0,11.26,0.0,0.0,0.0,新建仓,10000.0,9940.0,成都银行
2024-01-31,601939,10.0,6.08,0.0,0.0,0.0,新建仓,10000.0,9940.0,建设银行
2024-01-31,000001,1.0,8.2,0.0,0.0,0.0,新建仓,10000.0,9940.0,平安银行
2024-01-31,601658,1.0,4.19,0.0,0.0,0.0,新建仓,10000.0,9940.0,邮储银行
2024-01-31,600048,1.0,8.89,0.0,0.0,0.0,新建仓,10000.0,9940.0,保利发展
2024-01-31,601988,10.0,3.86,0.0,0.0,0.0,新建仓,10000.0,9940.0,中国银行
2024-01-31,600104,1.0,13.23,0.0,0.0,0.0,新建仓,10000.0,9940.0,上汽集团
2024-02-29,601668,1.0,4.67,4.86,4.09,0.041,持有,9940.0,10322.747389352313,中国建筑
2024-02-29,601186,1.0,7.96,8.03,0.93,0.009,持有,9940.0,10322.747389352313,中国铁建
2024-02-29,600015,10.0,5.35,5.59,4.62,0.462,持有,9940.0,10322.747389352313,华夏银行
2024-02-29,600000,1.0,6.39,6.69,4.69,0.047,持有,9940.0,10322.747389352313,浦发银行
2024-02-29,601390,1.0,5.82,5.86,0.63,0.006,持有,9940.0,10322.747389352313,中国中铁
2024-02-29,600016,1.0,3.45,3.53,2.28,0.023,持有,9940.0,10322.747389352313,民生银行
2024-02-29,601618,1.0,3.11,3.19,2.78,0.028,持有,9940.0,10322.747389352313,中国中冶
2024-02-29,000002,1.0,9.6,10.04,4.58,0.046,持有,9940.0,10322.747389352313,万科A
2024-02-29,601229,1.0,5.51,5.62,2.03,0.02,持有,9940.0,10322.747389352313,上海银行
2024-02-29,601818,1.0,2.77,2.83,2.22,0.022,持有,9940.0,10322.747389352313,光大银行
2024-02-29,601166,1.0,13.72,14.52,5.85,0.058,持有,9940.0,10322.747389352313,兴业银行
2024-02-29,601077,10.0,3.78,3.91,3.46,0.346,持有,9940.0,10322.747389352313,渝农商行
2024-02-29,601916,1.0,2.43,2.51,3.35,0.033,持有,9940.0,10322.747389352313,浙商银行
2024-02-29,601169,8.0,4.59,4.66,1.57,0.125,持有,9940.0,10322.747389352313,北京银行
2024-02-29,601669,1.0,4.78,4.85,1.59,0.016,持有,9940.0,10322.747389352313,中国电建
2024-02-29,601328,10.0,5.31,5.55,4.5,0.45,持有,9940.0,10322.747389352313,交通银行
2024-02-29,601825,1.0,5.5,5.61,2.06,0.021,持有,9940.0,10322.747389352313,沪农商行
2024-02-29,600919,1.0,6.33,6.64,4.78,0.048,持有,9940.0,10322.747389352313,江苏银行
2024-02-29,601288,10.0,3.41,3.67,7.71,0.771,持有,9940.0,10322.747389352313,农业银行
2024-02-29,601398,10.0,4.53,4.67,3.09,0.309,持有,9940.0,10322.747389352313,工商银行
2024-02-29,601009,1.0,7.26,7.65,5.42,0.054,持有,9940.0,10322.747389352313,南京银行
2024-02-29,601998,1.0,5.56,5.71,2.72,0.027,持有,9940.0,10322.747389352313,中信银行
2024-02-29,600926,1.0,9.8,9.95,1.56,0.016,持有,9940.0,10322.747389352313,杭州银行
2024-02-29,601838,1.0,11.26,11.89,5.59,0.056,持有,9940.0,10322.747389352313,成都银行
2024-02-29,601939,10.0,6.08,6.21,2.04,0.204,持有,9940.0,10322.747389352313,建设银行
2024-02-29,000001,1.0,8.2,9.18,11.95,0.119,持有,9940.0,10322.747389352313,平安银行
2024-02-29,601658,1.0,4.19,4.29,2.54,0.025,持有,9940.0,10322.747389352313,邮储银行
2024-02-29,600048,1.0,8.89,9.11,2.41,0.024,持有,9940.0,10322.747389352313,保利发展
2024-02-29,601988,10.0,3.86,3.99,3.47,0.347,持有,9940.0,10322.747389352313,中国银行
2024-02-29,600104,1.0,13.23,14.47,9.44,0.094,持有,9940.0,10322.747389352313,上汽集团
2024-02-29,600104,1.0,0.0,0.0,0.0,0.0,卖出清仓,10322.747389352313,10317.792470605144,上汽集团
2024-02-29,601800,1.0,7.88,0.0,0.0,0.0,新建仓,10322.747389352313,10317.792470605144,中国交建
2024-02-29,601169,-7.0,4.66,0.0,0.0,0.0,减仓,10322.747389352313,10317.792470605144,北京银行
2024-02-29,600016,7.0,3.53,0.0,0.0,0.0,加仓,10322.747389352313,10317.792470605144,民生银行
2024-03-29,601186,1.0,8.03,7.93,-1.27,-0.013,持有,10317.792470605144,10368.588686218767,中国铁建
2024-03-29,601668,1.0,4.86,4.76,-2.06,-0.021,持有,10317.792470605144,10368.588686218767,中国建筑
2024-03-29,601390,1.0,5.86,6.47,10.39,0.104,持有,10317.792470605144,10368.588686218767,中国中铁
2024-03-29,600015,10.0,5.59,5.72,2.21,0.221,持有,10317.792470605144,10368.588686218767,华夏银行
2024-03-29,600016,8.0,3.53,3.53,0.25,0.02,持有,10317.792470605144,10368.588686218767,民生银行
2024-03-29,601818,1.0,2.83,2.74,-3.11,-0.031,持有,10317.792470605144,10368.588686218767,光大银行
2024-03-29,601618,1.0,3.19,3.22,0.9,0.009,持有,10317.792470605144,10368.588686218767,中国中冶
2024-03-29,600000,1.0,6.69,6.68,-0.28,-0.003,持有,10317.792470605144,10368.588686218767,浦发银行
2024-03-29,000002,1.0,10.04,9.0,-10.36,-0.104,持有,10317.792470605144,10368.588686218767,万科A
2024-03-29,601229,1.0,5.62,5.78,2.91,0.029,持有,10317.792470605144,10368.588686218767,上海银行
2024-03-29,601800,1.0,7.88,7.94,0.7,0.007,持有,10317.792470605144,10368.588686218767,中国交建
2024-03-29,601169,1.0,4.66,5.1,9.27,0.093,持有,10317.792470605144,10368.588686218767,北京银行
2024-03-29,601669,1.0,4.85,4.72,-2.74,-0.027,持有,10317.792470605144,10368.588686218767,中国电建
2024-03-29,601166,1.0,14.52,13.76,-5.23,-0.052,持有,10317.792470605144,10368.588686218767,兴业银行
2024-03-29,601998,1.0,5.71,5.55,-2.95,-0.03,持有,10317.792470605144,10368.588686218767,中信银行
2024-03-29,601916,1.0,2.51,2.7,7.55,0.076,持有,10317.792470605144,10368.588686218767,浙商银行
2024-03-29,601077,10.0,3.91,4.07,4.02,0.402,持有,10317.792470605144,10368.588686218767,渝农商行
2024-03-29,601328,10.0,5.55,5.61,1.12,0.112,持有,10317.792470605144,10368.588686218767,交通银行
2024-03-29,600919,1.0,6.64,6.84,3.0,0.03,持有,10317.792470605144,10368.588686218767,江苏银行
2024-03-29,600926,1.0,9.95,9.98,0.27,0.003,持有,10317.792470605144,10368.588686218767,杭州银行
2024-03-29,600048,1.0,9.11,8.51,-6.55,-0.066,持有,10317.792470605144,10368.588686218767,保利发展
2024-03-29,601398,10.0,4.67,4.62,-0.94,-0.094,持有,10317.792470605144,10368.588686218767,工商银行
2024-03-29,601658,1.0,4.29,4.2,-2.06,-0.021,持有,10317.792470605144,10368.588686218767,邮储银行
2024-03-29,601838,1.0,11.89,12.23,2.8,0.028,持有,10317.792470605144,10368.588686218767,成都银行
2024-03-29,601939,10.0,6.21,6.09,-1.86,-0.186,持有,10317.792470605144,10368.588686218767,建设银行
2024-03-29,601825,1.0,5.61,5.89,4.96,0.05,持有,10317.792470605144,10368.588686218767,沪农商行
2024-03-29,601988,10.0,3.99,3.93,-1.57,-0.157,持有,10317.792470605144,10368.588686218767,中国银行
2024-03-29,601009,1.0,7.65,7.83,2.4,0.024,持有,10317.792470605144,10368.588686218767,南京银行
2024-03-29,601288,10.0,3.67,3.71,0.95,0.095,持有,10317.792470605144,10368.588686218767,农业银行
2024-03-29,000001,1.0,9.18,9.12,-0.66,-0.007,持有,10317.792470605144,10368.588686218767,平安银行
2024-03-29,000001,1.0,0.0,0.0,0.0,0.0,卖出清仓,10368.588686218767,10362.36753300686,平安银行
2024-03-29,601868,1.0,2.06,0.0,0.0,0.0,新建仓,10368.588686218767,10362.36753300686,中国能建
2024-03-29,600015,-2.0,5.72,0.0,0.0,0.0,减仓,10368.588686218767,10362.36753300686,华夏银行
2024-03-29,601169,9.0,5.1,0.0,0.0,0.0,加仓,10368.588686218767,10362.36753300686,北京银行
2024-03-29,600016,-7.0,3.53,0.0,0.0,0.0,减仓,10368.588686218767,10362.36753300686,民生银行
2024-04-30,601668,1.0,4.76,4.87,2.29,0.023,持有,10362.36753300686,10662.115292217191,中国建筑
2024-04-30,601186,1.0,7.93,7.85,-1.05,-0.011,持有,10362.36753300686,10662.115292217191,中国铁建
2024-04-30,601818,1.0,2.74,2.77,0.96,0.01,持有,10362.36753300686,10662.115292217191,光大银行
2024-04-30,600015,8.0,5.72,5.92,3.55,0.284,持有,10362.36753300686,10662.115292217191,华夏银行
2024-04-30,000002,1.0,9.0,7.41,-17.67,-0.177,持有,10362.36753300686,10662.115292217191,万科A
2024-04-30,601166,1.0,13.76,14.69,6.78,0.068,持有,10362.36753300686,10662.115292217191,兴业银行
2024-04-30,601669,1.0,4.72,4.82,2.21,0.022,持有,10362.36753300686,10662.115292217191,中国电建
2024-04-30,600016,1.0,3.53,3.45,-2.47,-0.025,持有,10362.36753300686,10662.115292217191,民生银行
2024-04-30,600000,1.0,6.68,7.21,7.99,0.08,持有,10362.36753300686,10662.115292217191,浦发银行
2024-04-30,601390,1.0,6.47,6.06,-6.28,-0.063,持有,10362.36753300686,10662.115292217191,中国中铁
2024-04-30,601229,1.0,5.78,6.28,8.63,0.086,持有,10362.36753300686,10662.115292217191,上海银行
2024-04-30,601618,1.0,3.22,3.13,-2.68,-0.027,持有,10362.36753300686,10662.115292217191,中国中冶
2024-04-30,600048,1.0,8.51,8.3,-2.41,-0.024,持有,10362.36753300686,10662.115292217191,保利发展
2024-04-30,601169,10.0,5.1,5.02,-1.41,-0.141,持有,10362.36753300686,10662.115292217191,北京银行
2024-04-30,601800,1.0,7.94,8.19,3.13,0.031,持有,10362.36753300686,10662.115292217191,中国交建
2024-04-30,601998,1.0,5.55,6.11,10.26,0.103,持有,10362.36753300686,10662.115292217191,中信银行
2024-04-30,601916,1.0,2.7,2.71,0.33,0.003,持有,10362.36753300686,10662.115292217191,浙商银行
2024-04-30,601077,10.0,4.07,4.05,-0.43,-0.043,持有,10362.36753300686,10662.115292217191,渝农商行
2024-04-30,601328,10.0,5.61,6.09,8.52,0.852,持有,10362.36753300686,10662.115292217191,交通银行
2024-04-30,601658,1.0,4.2,4.25,1.05,0.011,持有,10362.36753300686,10662.115292217191,邮储银行
2024-04-30,601398,10.0,4.62,4.75,2.84,0.284,持有,10362.36753300686,10662.115292217191,工商银行
2024-04-30,601939,10.0,6.09,6.31,3.64,0.364,持有,10362.36753300686,10662.115292217191,建设银行
2024-04-30,601988,10.0,3.93,4.1,4.32,0.432,持有,10362.36753300686,10662.115292217191,中国银行
2024-04-30,601009,1.0,7.83,8.15,4.02,0.04,持有,10362.36753300686,10662.115292217191,南京银行
2024-04-30,601288,10.0,3.71,3.85,4.02,0.402,持有,10362.36753300686,10662.115292217191,农业银行
2024-04-30,600926,1.0,9.98,11.59,16.11,0.161,持有,10362.36753300686,10662.115292217191,杭州银行
2024-04-30,601825,1.0,5.89,5.88,-0.15,-0.001,持有,10362.36753300686,10662.115292217191,沪农商行
2024-04-30,600919,1.0,6.84,6.99,2.28,0.023,持有,10362.36753300686,10662.115292217191,江苏银行
2024-04-30,601868,1.0,2.06,2.14,3.77,0.038,持有,10362.36753300686,10662.115292217191,中国能建
2024-04-30,601838,1.0,12.23,13.3,8.82,0.088,持有,10362.36753300686,10662.115292217191,成都银行
2024-04-30,601838,1.0,0.0,0.0,0.0,0.0,卖出清仓,10662.115292217191,10654.43856920625,成都银行
2024-04-30,600048,1.0,0.0,0.0,0.0,0.0,卖出清仓,10662.115292217191,10654.43856920625,保利发展
2024-04-30,600926,1.0,0.0,0.0,0.0,0.0,卖出清仓,10662.115292217191,10654.43856920625,杭州银行
2024-04-30,600104,1.0,14.38,0.0,0.0,0.0,新建仓,10662.115292217191,10654.43856920625,上汽集团
2024-04-30,000001,1.0,9.36,0.0,0.0,0.0,新建仓,10662.115292217191,10654.43856920625,平安银行
2024-04-30,600741,1.0,15.03,0.0,0.0,0.0,新建仓,10662.115292217191,10654.43856920625,华域汽车
2024-04-30,600015,2.0,5.92,0.0,0.0,0.0,加仓,10662.115292217191,10654.43856920625,华夏银行
2024-04-30,601169,-9.0,5.02,0.0,0.0,0.0,减仓,10662.115292217191,10654.43856920625,北京银行
2024-04-30,601229,7.0,6.28,0.0,0.0,0.0,加仓,10662.115292217191,10654.43856920625,上海银行
2024-05-31,601186,1.0,7.85,7.99,1.77,0.018,持有,10654.43856920625,10921.158006825042,中国铁建
2024-05-31,601668,1.0,4.87,5.11,5.04,0.05,持有,10654.43856920625,10921.158006825042,中国建筑
2024-05-31,601390,1.0,6.06,6.07,0.15,0.002,持有,10654.43856920625,10921.158006825042,中国中铁
2024-05-31,600015,10.0,5.92,6.08,2.68,0.268,持有,10654.43856920625,10921.158006825042,华夏银行
2024-05-31,601618,1.0,3.13,3.12,-0.31,-0.003,持有,10654.43856920625,10921.158006825042,中国中冶
2024-05-31,600016,1.0,3.45,3.41,-1.01,-0.01,持有,10654.43856920625,10921.158006825042,民生银行
2024-05-31,601800,1.0,8.19,8.11,-1.01,-0.01,持有,10654.43856920625,10921.158006825042,中国交建
2024-05-31,601669,1.0,4.82,5.08,5.31,0.053,持有,10654.43856920625,10921.158006825042,中国电建
2024-05-31,601818,1.0,2.77,2.85,2.86,0.029,持有,10654.43856920625,10921.158006825042,光大银行
2024-05-31,601169,1.0,5.02,5.24,4.3,0.043,持有,10654.43856920625,10921.158006825042,北京银行
2024-05-31,000002,1.0,7.41,8.25,11.34,0.113,持有,10654.43856920625,10921.158006825042,万科A
2024-05-31,000001,1.0,9.36,9.64,2.97,0.03,持有,10654.43856920625,10921.158006825042,平安银行
2024-05-31,600000,1.0,7.21,7.81,8.31,0.083,持有,10654.43856920625,10921.158006825042,浦发银行
2024-05-31,601077,10.0,4.05,4.5,11.21,1.121,持有,10654.43856920625,10921.158006825042,渝农商行
2024-05-31,601998,1.0,6.11,6.41,4.8,0.048,持有,10654.43856920625,10921.158006825042,中信银行
2024-05-31,601939,10.0,6.31,6.24,-1.12,-0.112,持有,10654.43856920625,10921.158006825042,建设银行
2024-05-31,601825,1.0,5.88,6.88,16.86,0.169,持有,10654.43856920625,10921.158006825042,沪农商行
2024-05-31,601398,10.0,4.75,4.75,0.0,0.0,持有,10654.43856920625,10921.158006825042,工商银行
2024-05-31,601916,1.0,2.71,2.69,-0.67,-0.007,持有,10654.43856920625,10921.158006825042,浙商银行
2024-05-31,601658,1.0,4.25,4.45,4.79,0.048,持有,10654.43856920625,10921.158006825042,邮储银行
2024-05-31,601229,8.0,6.28,6.72,6.99,0.559,持有,10654.43856920625,10921.158006825042,上海银行
2024-05-31,601328,10.0,6.09,6.24,2.47,0.247,持有,10654.43856920625,10921.158006825042,交通银行
2024-05-31,600919,1.0,6.99,7.16,2.35,0.024,持有,10654.43856920625,10921.158006825042,江苏银行
2024-05-31,601166,1.0,14.69,15.6,6.17,0.062,持有,10654.43856920625,10921.158006825042,兴业银行
2024-05-31,601288,10.0,3.85,3.85,-0.23,-0.023,持有,10654.43856920625,10921.158006825042,农业银行
2024-05-31,601988,10.0,4.1,3.96,-3.27,-0.327,持有,10654.43856920625,10921.158006825042,中国银行
2024-05-31,601009,1.0,8.15,9.07,11.27,0.113,持有,10654.43856920625,10921.158006825042,南京银行
2024-05-31,600741,1.0,15.03,14.66,-2.49,-0.025,持有,10654.43856920625,10921.158006825042,华域汽车
2024-05-31,600104,1.0,14.38,13.61,-5.32,-0.053,持有,10654.43856920625,10921.158006825042,上汽集团
2024-05-31,601868,1.0,2.14,2.13,-0.45,-0.005,持有,10654.43856920625,10921.158006825042,中国能建
2024-05-31,601009,1.0,0.0,0.0,0.0,0.0,卖出清仓,10921.158006825042,10908.765508064304,南京银行
2024-05-31,600741,1.0,0.0,0.0,0.0,0.0,卖出清仓,10921.158006825042,10908.765508064304,华域汽车
2024-05-31,600048,1.0,9.53,0.0,0.0,0.0,新建仓,10921.158006825042,10908.765508064304,保利发展
2024-05-31,600926,1.0,12.21,0.0,0.0,0.0,新建仓,10921.158006825042,10908.765508064304,杭州银行
2024-05-31,601939,-9.0,6.24,0.0,0.0,0.0,减仓,10921.158006825042,10908.765508064304,建设银行
2024-05-31,601825,9.0,6.88,0.0,0.0,0.0,加仓,10921.158006825042,10908.765508064304,沪农商行
2024-05-31,601169,5.91,5.24,0.0,0.0,0.0,加仓,10921.158006825042,10908.765508064304,北京银行
2024-05-31,601229,2.0,6.72,0.0,0.0,0.0,加仓,10921.158006825042,10908.765508064304,上海银行
2024-05-31,601398,-7.91,4.75,0.0,0.0,0.0,减仓,10921.158006825042,10908.765508064304,工商银行
2024-06-28,601186,1.0,7.99,7.93,-0.7,-0.007,持有,10908.765508064304,10919.268365898744,中国铁建
2024-06-28,601668,1.0,5.11,5.07,-0.78,-0.008,持有,10908.765508064304,10919.268365898744,中国建筑
2024-06-28,000002,1.0,8.25,6.93,-16.0,-0.16,持有,10908.765508064304,10919.268365898744,万科A
2024-06-28,601390,1.0,6.07,6.02,-0.91,-0.009,持有,10908.765508064304,10919.268365898744,中国中铁
2024-06-28,600016,1.0,3.41,3.31,-3.07,-0.031,持有,10908.765508064304,10919.268365898744,民生银行
2024-06-28,600015,10.0,6.08,5.99,-1.44,-0.144,持有,10908.765508064304,10919.268365898744,华夏银行
2024-06-28,601618,1.0,3.12,2.97,-4.91,-0.049,持有,10908.765508064304,10919.268365898744,中国中冶
2024-06-28,601800,1.0,8.11,8.23,1.59,0.016,持有,10908.765508064304,10919.268365898744,中国交建
2024-06-28,601669,1.0,5.08,5.31,4.49,0.045,持有,10908.765508064304,10919.268365898744,中国电建
2024-06-28,601818,1.0,2.85,2.79,-2.16,-0.022,持有,10908.765508064304,10919.268365898744,光大银行
2024-06-28,601916,1.0,2.69,2.64,-1.81,-0.018,持有,10908.765508064304,10919.268365898744,浙商银行
2024-06-28,000001,1.0,9.64,9.43,-2.12,-0.021,持有,10908.765508064304,10919.268365898744,平安银行
2024-06-28,600000,1.0,7.81,7.71,-1.32,-0.013,持有,10908.765508064304,10919.268365898744,浦发银行
2024-06-28,601169,6.91,5.24,5.26,0.34,0.024,持有,10908.765508064304,10919.268365898744,北京银行
2024-06-28,601229,10.0,6.72,6.66,-0.95,-0.095,持有,10908.765508064304,10919.268365898744,上海银行
2024-06-28,600048,1.0,9.53,8.16,-14.29,-0.143,持有,10908.765508064304,10919.268365898744,保利发展
2024-06-28,601166,1.0,15.6,15.36,-1.51,-0.015,持有,10908.765508064304,10919.268365898744,兴业银行
2024-06-28,601398,2.09,4.75,4.99,4.97,0.104,持有,10908.765508064304,10919.268365898744,工商银行
2024-06-28,601988,10.0,3.96,4.12,4.05,0.405,持有,10908.765508064304,10919.268365898744,中国银行
2024-06-28,601939,1.0,6.24,6.56,5.11,0.051,持有,10908.765508064304,10919.268365898744,建设银行
2024-06-28,601658,1.0,4.45,4.49,0.8,0.008,持有,10908.765508064304,10919.268365898744,邮储银行
2024-06-28,601328,10.0,6.24,6.61,5.96,0.596,持有,10908.765508064304,10919.268365898744,交通银行
2024-06-28,601868,1.0,2.13,2.06,-3.2,-0.032,持有,10908.765508064304,10919.268365898744,中国能建
2024-06-28,600104,1.0,13.61,13.41,-1.49,-0.015,持有,10908.765508064304,10919.268365898744,上汽集团
2024-06-28,601288,10.0,3.85,4.03,4.76,0.476,持有,10908.765508064304,10919.268365898744,农业银行
2024-06-28,601077,10.0,4.5,4.64,2.99,0.299,持有,10908.765508064304,10919.268365898744,渝农商行
2024-06-28,600919,1.0,7.16,6.85,-4.22,-0.042,持有,10908.765508064304,10919.268365898744,江苏银行
2024-06-28,600926,1.0,12.21,11.72,-3.97,-0.04,持有,10908.765508064304,10919.268365898744,杭州银行
2024-06-28,601825,10.0,6.88,6.19,-9.93,-0.993,持有,10908.765508064304,10919.268365898744,沪农商行
2024-06-28,601998,1.0,6.41,5.95,-7.07,-0.071,持有,10908.765508064304,10919.268365898744,中信银行
2024-06-28,601288,10.0,0.0,0.0,0.0,0.0,卖出清仓,10919.268365898744,10904.199775547882,农业银行
2024-06-28,601077,10.0,0.0,0.0,0.0,0.0,卖出清仓,10919.268365898744,10904.199775547882,渝农商行
2024-06-28,601658,1.0,0.0,0.0,0.0,0.0,卖出清仓,10919.268365898744,10904.199775547882,邮储银行
2024-06-28,601838,1.0,13.65,0.0,0.0,0.0,新建仓,10919.268365898744,10904.199775547882,成都银行
2024-06-28,688223,1.0,7.1,0.0,0.0,0.0,新建仓,10919.268365898744,10904.199775547882,晶科能源
2024-06-28,601688,1.0,11.59,0.0,0.0,0.0,新建仓,10919.268365898744,10904.199775547882,华泰证券
2024-06-28,601939,9.0,6.56,0.0,0.0,0.0,加仓,10919.268365898744,10904.199775547882,建设银行
2024-06-28,601825,-2.0,6.19,0.0,0.0,0.0,减仓,10919.268365898744,10904.199775547882,沪农商行
2024-06-28,601169,3.09,5.26,0.0,0.0,0.0,加仓,10919.268365898744,10904.199775547882,北京银行
2024-06-28,601398,7.91,4.99,0.0,0.0,0.0,加仓,10919.268365898744,10904.199775547882,工商银行
2024-07-31,601186,1.0,7.93,8.06,1.61,0.016,持有,10904.199775547882,11169.818501123158,中国铁建
2024-07-31,601668,1.0,5.07,5.33,5.08,0.051,持有,10904.199775547882,11169.818501123158,中国建筑
2024-07-31,000002,1.0,6.93,7.09,2.31,0.023,持有,10904.199775547882,11169.818501123158,万科A
2024-07-31,601390,1.0,6.02,5.94,-1.32,-0.013,持有,10904.199775547882,11169.818501123158,中国中铁
2024-07-31,601618,1.0,2.97,3.1,4.27,0.043,持有,10904.199775547882,11169.818501123158,中国中冶
2024-07-31,600016,1.0,3.31,3.28,-0.72,-0.007,持有,10904.199775547882,11169.818501123158,民生银行
2024-07-31,600048,1.0,8.16,8.63,5.73,0.057,持有,10904.199775547882,11169.818501123158,保利发展
2024-07-31,600015,10.0,5.99,5.88,-1.87,-0.188,持有,10904.199775547882,11169.818501123158,华夏银行
2024-07-31,601800,1.0,8.23,8.06,-2.14,-0.021,持有,10904.199775547882,11169.818501123158,中国交建
2024-07-31,601669,1.0,5.31,5.36,0.96,0.01,持有,10904.199775547882,11169.818501123158,中国电建
2024-07-31,000001,1.0,9.43,9.54,1.18,0.012,持有,10904.199775547882,11169.818501123158,平安银行
2024-07-31,601818,1.0,2.79,2.93,5.05,0.05,持有,10904.199775547882,11169.818501123158,光大银行
2024-07-31,600000,1.0,7.71,8.15,5.81,0.058,持有,10904.199775547882,11169.818501123158,浦发银行
2024-07-31,601166,1.0,15.36,15.54,1.15,0.012,持有,10904.199775547882,11169.818501123158,兴业银行
2024-07-31,601916,1.0,2.64,2.7,2.17,0.022,持有,10904.199775547882,11169.818501123158,浙商银行
2024-07-31,601229,10.0,6.66,6.69,0.41,0.041,持有,10904.199775547882,11169.818501123158,上海银行
2024-07-31,601998,1.0,5.95,5.86,-1.59,-0.016,持有,10904.199775547882,11169.818501123158,中信银行
2024-07-31,601169,10.0,5.26,5.08,-3.4,-0.34,持有,10904.199775547882,11169.818501123158,北京银行
2024-07-31,600919,1.0,6.85,7.09,3.5,0.035,持有,10904.199775547882,11169.818501123158,江苏银行
2024-07-31,600104,1.0,13.41,14.2,5.92,0.059,持有,10904.199775547882,11169.818501123158,上汽集团
2024-07-31,601868,1.0,2.06,2.14,4.25,0.042,持有,10904.199775547882,11169.818501123158,中国能建
2024-07-31,688223,1.0,7.1,7.31,2.96,0.03,持有,10904.199775547882,11169.818501123158,晶科能源
2024-07-31,600926,1.0,11.72,12.58,7.33,0.073,持有,10904.199775547882,11169.818501123158,杭州银行
2024-07-31,601939,10.0,6.56,6.96,6.06,0.606,持有,10904.199775547882,11169.818501123158,建设银行
2024-07-31,601838,1.0,13.65,13.93,2.04,0.02,持有,10904.199775547882,11169.818501123158,成都银行
2024-07-31,601825,8.0,6.19,6.14,-0.89,-0.071,持有,10904.199775547882,11169.818501123158,沪农商行
2024-07-31,601398,10.0,4.99,5.39,8.03,0.803,持有,10904.199775547882,11169.818501123158,工商银行
2024-07-31,601988,10.0,4.12,4.38,6.08,0.608,持有,10904.199775547882,11169.818501123158,中国银行
